ID,Exited,gender,age,term_deposit,Own_car,Own_property,Geography,credit_score,tenure,balance,Unemployed,Num_children,Account_length,Total_income,credit_card,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5096394,0,Male,24,0,0,0,Spain,563,7,0,0,0,12,112500,0,3.846759345,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Core staff,0
5096400,0,Female,33,0,1,0,Greece,494,1,137853,0,0,55,405000,0,8.761302422,Working,Higher education,Married,House / apartment,High skill tech staff,0
5096407,0,Male,27,0,1,0,Greece,534,9,0,0,1,25,90000,1,3.014435615,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5096412,0,Male,42,0,0,0,Netherlands,696,7,162318.61,0,0,5,76500,1,0.26557698,Working,Secondary / secondary special,Married,House / apartment,Other,0
5096423,1,Female,50,0,1,0,Spain,535,1,140292.58,0,0,40,270000,0,6.431343559,Commercial associate,Higher education,Separated,House / apartment,Other,0
5096429,0,Male,34,0,0,0,Greece,600,0,0,0,0,44,90000,0,12.51771084,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5096434,0,Female,34,0,0,0,Greece,807,1,0,0,0,38,112500,0,7.761966365,Working,Secondary / secondary special,Married,House / apartment,Other,0
5096441,1,Female,52,0,0,0,Greece,714,2,0,0,0,39,112500,0,19.84708789,Working,Secondary / secondary special,Separated,House / apartment,Security staff,0
5096443,0,Male,24,0,0,0,Greece,590,7,126431.54,0,1,15,144000,1,3.600347714,Commercial associate,Higher education,Married,House / apartment,Other,1
5096458,0,Female,41,0,0,0,Greece,614,3,123475.04,0,0,31,202500,1,11.09947501,State servant,Higher education,Single / not married,House / apartment,Secretaries,0
5096459,0,Female,45,0,1,0,Netherlands,766,6,97652.96,0,0,42,225000,1,3.600347714,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5096466,0,Male,42,0,1,0,Spain,557,4,0,0,1,31,450000,0,15.18169435,Working,Higher education,Married,House / apartment,Managers,0
5096476,1,Female,49,0,0,0,Netherlands,788,4,137455.99,0,0,15,112500,1,1.09790071,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5096479,0,Female,38,0,0,0,Greece,648,2,0,0,0,16,103500,0,18.17970253,Working,Higher education,Married,House / apartment,Other,0
5096491,0,Female,33,0,0,0,Netherlands,726,7,99046.31,0,2,20,103500,1,9.683977084,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
5096500,0,Male,33,0,1,0,Greece,773,9,0,0,1,4,135000,1,8.931052657,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5096508,0,Male,27,0,0,0,Netherlands,583,4,105907.42,0,0,59,189000,1,1.431925365,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Managers,0
5096520,1,Male,52,0,0,0,Netherlands,565,5,97720.35,0,0,21,135000,1,1.93022444,Commercial associate,Higher education,Married,House / apartment,Accountants,0
5096521,0,Male,25,0,0,0,Greece,705,9,0,1,0,24,67500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096525,0,Male,43,0,0,0,Spain,685,4,97392.18,0,0,11,225000,1,1.598937692,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,1
5096526,0,Male,29,0,0,0,Greece,741,8,0,0,0,47,135000,1,1.598937692,Working,Secondary / secondary special,Widow,Co-op apartment,Core staff,0
5096531,0,Female,28,1,1,0,Netherlands,658,9,152812.58,0,0,44,216000,1,11.84692362,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5096559,0,Male,27,0,0,0,Greece,575,3,139301.68,0,0,24,54000,1,12.93113479,Working,Higher education,Married,House / apartment,Medicine staff,0
5096570,1,Female,41,0,1,0,Greece,844,10,76319.64,1,0,23,225000,1,0,Pensioner,Higher education,Married,House / apartment,Other,0
5096574,1,Male,67,0,0,0,Spain,559,9,125919.35,1,0,9,117000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096588,0,Male,37,0,0,0,Greece,725,6,124348.38,0,0,14,202500,0,4.432671444,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
5096600,0,Male,29,0,1,0,Greece,450,7,117199.8,0,1,24,225000,1,2.683148867,Working,Higher education,Civil marriage,House / apartment,Core staff,0
5096613,1,Female,57,0,1,0,Netherlands,738,9,148384.64,0,5,23,211500,0,5.180120057,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5096615,0,Female,19,0,0,0,Netherlands,642,3,113905.48,0,1,44,99000,1,2.264249095,Commercial associate,Secondary / secondary special,Married,With parents,Medicine staff,1
5096619,0,Male,32,0,0,0,Spain,618,5,133476.09,0,1,22,135000,0,4.350534234,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5096623,0,Male,47,0,1,0,Greece,590,0,117879.32,0,2,30,81000,1,5.264995174,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5096627,0,Male,50,0,1,0,Greece,735,2,0,0,0,58,270000,0,4.350534234,Commercial associate,Higher education,Single / not married,House / apartment,Other,0
5096631,0,Male,34,0,0,0,Greece,550,8,122359.5,0,0,31,157500,0,3.761884228,Commercial associate,Higher education,Married,With parents,Other,1
5096635,1,Female,28,0,0,0,Spain,729,0,0,0,0,18,90000,1,19.84708789,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5096641,1,Male,59,0,1,0,Netherlands,743,5,108585.35,0,2,41,135000,1,3.518210504,Working,Higher education,Civil marriage,Municipal apartment,Sales staff,0
5096651,0,Male,31,0,0,0,Greece,555,8,145875.74,0,1,29,211500,1,3.099310732,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5096656,0,Female,36,0,0,0,Spain,667,3,121542.57,0,0,28,90000,1,29.76104917,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5096659,0,Female,41,0,1,0,Spain,790,7,109508.68,1,0,17,135000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096669,0,Male,34,0,0,0,Netherlands,727,2,146407.11,1,0,8,90000,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5096671,0,Female,39,0,0,0,Greece,744,6,0,0,0,30,135000,0,8.180866137,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5096681,0,Male,35,0,1,0,Netherlands,629,8,112330.83,0,0,55,405000,1,12.59984805,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5096688,0,Female,35,0,0,0,Greece,619,4,90413.12,1,0,39,225000,1,0,Pensioner,Higher education,Married,House / apartment,Other,0
5096696,0,Male,34,0,0,0,Greece,634,8,105302.66,1,0,53,81000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096706,0,Female,35,0,0,0,Spain,608,6,0,0,0,23,166500,1,12.84625968,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5096725,0,Female,35,0,1,0,Greece,507,1,0,0,0,46,135000,0,6.431343559,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5096732,0,Female,35,0,1,0,Netherlands,536,4,121520.36,0,0,9,225000,0,9.349952429,State servant,Higher education,Married,Co-op apartment,Managers,0
5096744,0,Female,43,1,0,1,Spain,730,1,103960.38,0,0,50,180000,1,6.097318905,Working,Lower secondary,Widow,House / apartment,Cleaning staff,0
5096751,0,Male,39,0,1,0,Netherlands,583,8,102945.01,0,0,48,328500,0,7.266405197,Working,Higher education,Married,House / apartment,Other,0
5096758,0,Female,24,0,1,1,Greece,644,8,92760.55,0,0,14,202500,1,5.930306577,Working,Secondary / secondary special,Married,House / apartment,Managers,1
5096759,0,Male,37,0,1,1,Spain,790,8,0,0,1,34,180000,1,0.350452097,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5096761,0,Female,40,0,1,0,Netherlands,807,1,134590.21,0,1,60,211500,1,6.762630307,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,1
5096768,0,Female,37,0,0,1,Greece,581,10,104255.03,0,2,42,135000,1,4.599683772,State servant,Higher education,Married,House / apartment,Other,1
5096770,1,Female,55,0,0,0,Spain,627,6,0,1,0,39,171000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096779,0,Male,41,0,1,1,Greece,850,3,0,1,0,57,270000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096789,0,Female,35,0,0,1,Greece,754,4,0,1,0,50,67500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096794,1,Male,50,0,1,0,Netherlands,551,1,121399.98,0,2,45,162000,0,4.684558889,Working,Secondary / secondary special,Married,With parents,Drivers,0
5096795,0,Male,35,0,1,1,Netherlands,637,8,147127.81,0,0,12,337500,1,1.598937692,Working,Higher education,Separated,House / apartment,Laborers,0
5096797,0,Male,31,0,0,1,Spain,699,8,125927.51,0,0,28,76500,1,32.60025873,Commercial associate,Secondary / secondary special,Widow,House / apartment,Sales staff,0
5096804,0,Female,25,0,1,1,Greece,542,7,0,1,0,31,157500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5096816,0,Male,48,0,1,0,Netherlands,640,1,111599.32,0,0,18,157500,0,8.84617754,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5096819,0,Female,27,0,0,1,Greece,553,3,0,0,0,39,315000,0,6.516218677,Commercial associate,Higher education,Separated,House / apartment,Accountants,0
5096830,0,Male,38,0,1,0,Greece,741,9,0,0,0,25,270000,1,0.350452097,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,1
5096834,0,Male,35,0,1,1,Greece,598,8,114212.6,0,0,10,112500,1,0.432589307,Working,Secondary / secondary special,Married,Rented apartment,Drivers,0
5096835,1,Female,42,0,0,1,Spain,660,5,0,1,0,16,94500,1,0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5096856,0,Male,41,0,1,1,Spain,618,4,115251.64,0,0,32,180000,0,9.516964756,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
5096869,0,Male,43,0,0,0,Greece,647,9,0,0,2,31,67500,1,5.180120057,Commercial associate,Secondary / secondary special,Married,House / apartment,Secretaries,0
5096871,0,Female,68,0,1,1,Greece,491,3,107571.61,0,0,39,270000,0,4.180784,Working,Lower secondary,Married,House / apartment,High skill tech staff,1
5096874,0,Female,32,0,0,1,Greece,652,2,0,0,1,9,112500,1,14.68339528,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
5096875,1,Female,45,0,0,0,Netherlands,650,9,152367.21,0,1,6,121500,1,11.75657269,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5096878,0,Male,39,0,0,1,Netherlands,413,1,130969.77,0,0,26,112500,1,22.25918397,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5096881,0,Female,25,0,0,1,Netherlands,416,0,97738.97,0,1,11,90000,1,3.175972128,State servant,Higher education,Married,House / apartment,Core staff,0
5096883,0,Male,34,0,1,0,Spain,629,8,0,0,1,19,180000,1,4.755744471,Working,Higher education,Married,House / apartment,Drivers,1
5096884,0,Female,40,0,0,1,Spain,678,4,113794.22,0,0,2,112500,1,3.345722363,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5096887,0,Male,28,0,0,1,Spain,527,6,128396.33,0,0,32,180000,1,5.839955646,State servant,Higher education,Married,House / apartment,Core staff,0
5096888,1,Female,48,0,1,0,Spain,743,5,118207.69,0,0,45,270000,0,13.0105341,Commercial associate,Incomplete higher,Married,House / apartment,Drivers,0
5096891,0,Male,73,0,1,0,Netherlands,683,9,124730.26,1,0,19,67500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096896,0,Female,41,0,0,0,Greece,536,9,0,0,0,21,112500,1,8.011115902,Working,Secondary / secondary special,Married,Rented apartment,Other,0
5096898,1,Male,52,0,1,1,Spain,663,0,136298.65,0,0,39,148500,1,0.755662334,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5096899,0,Female,38,0,1,1,Greece,646,2,0,0,1,1,270000,0,16.26042971,Working,Higher education,Married,House / apartment,Other,0
5096901,0,Male,35,0,1,1,Greece,707,2,0,0,1,25,157500,1,8.427277768,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5096904,0,Male,34,0,1,1,Greece,602,5,0,0,0,47,157500,1,3.756408414,Commercial associate,Higher education,Civil marriage,House / apartment,Core staff,0
5096905,0,Female,47,0,0,1,Greece,635,2,125724.95,0,0,22,157500,1,3.345722363,Commercial associate,Secondary / secondary special,Separated,House / apartment,Sales staff,0
5096908,0,Male,67,0,0,1,Greece,597,2,0,1,0,42,45000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096911,0,Male,38,0,1,1,Greece,503,1,0,0,0,20,225000,1,11.59503617,Working,Secondary / secondary special,Married,House / apartment,Other,0
5096914,1,Female,64,0,0,1,Spain,524,5,0,0,0,50,45000,1,9.9249129,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5096915,1,Male,46,0,0,1,Greece,700,5,95872.86,0,1,33,135000,1,25.17505493,State servant,Higher education,Civil marriage,House / apartment,Core staff,1
5096916,1,Male,33,0,1,0,Greece,692,9,0,0,1,22,112500,1,3.756408414,Commercial associate,Higher education,Married,Municipal apartment,Laborers,0
5096918,1,Male,37,0,1,1,Greece,562,2,0,0,3,26,225000,0,0.344976283,Commercial associate,Higher education,Married,House / apartment,Other,0
5096919,0,Male,37,0,0,0,Greece,679,7,74260.03,0,0,56,90000,1,1.174562106,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,1
5096922,1,Male,35,0,0,0,Netherlands,603,1,123407.69,0,0,39,157500,1,4.596945865,Working,Higher education,Married,House / apartment,Accountants,0
5096923,0,Male,33,0,1,0,Spain,720,3,123783.91,0,0,13,90000,1,6.176718208,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5096924,0,Male,24,0,0,0,Greece,797,5,0,0,1,59,225000,1,5.262257267,Commercial associate,Higher education,Married,House / apartment,Managers,0
5096926,0,Male,36,0,0,0,Greece,594,6,153880.15,0,0,3,112500,0,1.095162803,Working,Higher education,Married,House / apartment,Core staff,0
5096927,0,Female,31,0,0,0,Greece,529,7,0,0,0,34,135000,1,4.095908882,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,1
5096931,0,Female,32,0,0,0,Netherlands,606,1,106301.85,1,0,49,81000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096932,1,Female,40,0,0,0,Spain,621,7,0,0,0,44,135000,0,12.17547246,Working,Higher education,Married,House / apartment,Core staff,1
5096935,0,Female,43,0,0,0,Greece,513,9,0,0,0,26,90000,1,1.839873509,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5096936,1,Male,44,0,0,1,Netherlands,753,3,138076.47,0,0,43,180000,1,16.34530483,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5096938,0,Female,30,0,0,1,Greece,605,9,135422.31,0,0,2,135000,0,5.174644243,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5096940,0,Female,37,0,1,1,Spain,574,7,0,0,0,21,256500,1,1.924748626,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
5096942,0,Female,38,1,1,0,Greece,726,5,126875.62,0,1,10,225000,1,6.091843091,Working,Secondary / secondary special,Separated,With parents,Other,0
5096943,0,Female,28,0,0,0,Spain,611,3,96381.68,0,0,2,99000,1,2.09449886,Working,Higher education,Single / not married,House / apartment,Core staff,0
5096944,0,Female,41,0,1,0,Netherlands,593,4,119703.1,0,0,7,135000,1,1.842611416,Working,Incomplete higher,Married,House / apartment,Managers,0
5096946,0,Male,41,0,0,0,Netherlands,466,2,152102.18,0,1,16,148500,1,1.010287686,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5096948,0,Female,36,0,0,0,Netherlands,741,0,127675.39,0,2,37,76500,1,8.925576843,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5096950,0,Female,44,0,0,0,Netherlands,684,2,133776.86,0,0,58,135000,0,11.67991129,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,1
5096952,0,Female,33,0,0,1,Spain,550,9,72788.03,0,0,24,90000,1,7.42794171,Working,Secondary / secondary special,Married,House / apartment,Other,0
5096954,0,Male,26,0,1,1,Spain,593,9,76226.9,0,1,33,360000,1,3.841283531,Commercial associate,Higher education,Married,House / apartment,Managers,0
5096956,1,Male,48,0,0,1,Netherlands,601,9,163630.76,0,0,51,180000,0,16.26042971,Working,Incomplete higher,Single / not married,House / apartment,Sales staff,0
5096958,0,Female,30,0,0,1,Spain,676,5,0,0,0,2,67500,0,7.512816827,Working,Higher education,Married,House / apartment,Managers,0
5096959,0,Female,46,0,0,0,Greece,556,10,0,0,1,22,112500,0,0.679000938,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5096961,0,Male,36,0,0,0,Greece,719,3,155423.17,0,0,10,112500,1,1.842611416,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
5096962,1,Male,55,0,1,0,Netherlands,850,0,98710.89,0,0,12,495000,1,15.01194412,Commercial associate,Higher education,Single / not married,House / apartment,Managers,1
5096963,1,Female,49,0,1,0,Spain,649,2,0,0,0,16,675000,1,2.595535843,Commercial associate,Higher education,Married,House / apartment,Managers,0
5096965,0,Male,41,0,0,1,Spain,509,7,126683.8,0,2,32,162000,0,11.67991129,Working,Secondary / secondary special,Married,House / apartment,Other,0
5096966,0,Male,33,0,0,1,Greece,684,4,140700.61,0,0,39,202500,1,11.1761364,Working,Higher education,Separated,House / apartment,High skill tech staff,0
5096967,1,Male,30,0,0,1,Netherlands,806,8,168078.83,1,0,34,76500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5096971,0,Male,44,0,1,0,Spain,729,4,107726.93,0,0,11,225000,1,14.92980691,Working,Higher education,Married,House / apartment,Core staff,0
